cik	year	cat
100412	2001	581
100412	2001	481
100412	2001	79
100412	2001	80
100412	2001	594
100412	2001	602
100412	2001	603
100412	2001	874
100412	2001	621
100412	2001	61
100412	2001	631
100412	2001	633
100412	2001	63
100412	2001	641
100412	2001	131
100412	2001	138
100412	2001	153
100412	2001	421
100412	2001	679
100412	2001	284
100412	2001	451
100412	2001	736
100412	2001	483
100412	2001	495
100412	2001	504
100412	2001	506
1004124	2001	10
1004124	2001	15
1004124	2001	533
1004124	2001	23
1004124	2001	27
1004124	2001	799
1004124	2001	32
1004124	2001	34
1004124	2001	35
1004124	2001	36
1004124	2001	37
1004124	2001	39
1004124	2001	42
1004124	2001	44
1004124	2001	48
1004124	2001	51
1004124	2001	308
1004124	2001	53
1004124	2001	55
1004124	2001	56
1004124	2001	57
1004124	2001	59
1004124	2001	62
1004124	2001	565
1004124	2001	64
1004124	2001	481
1004124	2001	73
1004124	2001	331
1004124	2001	79
1004124	2001	80
1004124	2001	594
1004124	2001	87
1004124	2001	355
1004124	2001	357
1004124	2001	364
1004124	2001	621
1004124	2001	366
1004124	2001	61
1004124	2001	371
1004124	2001	382
1004124	2001	641
1004124	2001	153
1004124	2001	367
1004124	2001	421
1004124	2001	679
1004124	2001	737
1004124	2001	738
1004124	2001	483
1004124	2001	495
1004124	2001	504
1004124	2001	506
1004125	2001	10
1004125	2001	13
1004125	2001	15
1004125	2001	23
1004125	2001	25
1004125	2001	541
1004125	2001	799
1004125	2001	32
1004125	2001	33
1004125	2001	34
1004125	2001	36
1004125	2001	37
1004125	2001	39
1004125	2001	42
1004125	2001	44
1004125	2001	45
1004125	2001	48
1004125	2001	49
1004125	2001	50
1004125	2001	51
1004125	2001	308
1004125	2001	54
1004125	2001	55
1004125	2001	57
1004125	2001	58
1004125	2001	394
1004125	2001	62
1004125	2001	565
1004125	2001	64
1004125	2001	581
1004125	2001	481
1004125	2001	73
1004125	2001	331
1004125	2001	80
1004125	2001	594
1004125	2001	87
1004125	2001	355
1004125	2001	356
1004125	2001	873
1004125	2001	874
1004125	2001	621
1004125	2001	366
1004125	2001	61
1004125	2001	371
1004125	2001	631
1004125	2001	633
1004125	2001	63
1004125	2001	382
1004125	2001	641
1004125	2001	131
1004125	2001	138
1004125	2001	153
1004125	2001	367
1004125	2001	421
1004125	2001	284
1004125	2001	451
1004125	2001	736
1004125	2001	738
1004125	2001	483
1004125	2001	495
1004125	2001	504
1004125	2001	506
1004154	2001	10
1004154	2001	15
1004154	2001	20
1004154	2001	533
1004154	2001	23
1004154	2001	25
1004154	2001	26
1004154	2001	541
1004154	2001	30
1004154	2001	32
1004154	2001	34
1004154	2001	37
1004154	2001	39
1004154	2001	42
1004154	2001	45
1004154	2001	51
1004154	2001	308
1004154	2001	53
1004154	2001	54
1004154	2001	55
1004154	2001	56
1004154	2001	57
1004154	2001	58
1004154	2001	394
1004154	2001	62
1004154	2001	565
1004154	2001	64
1004154	2001	581
1004154	2001	481
1004154	2001	80
1004154	2001	594
1004154	2001	355
1004154	2001	356
1004154	2001	873
1004154	2001	364
1004154	2001	621
1004154	2001	366
1004154	2001	61
1004154	2001	371
1004154	2001	631
1004154	2001	63
1004154	2001	382
1004154	2001	641
1004154	2001	138
1004154	2001	153
1004154	2001	367
1004154	2001	421
1004154	2001	284
1004154	2001	451
1004154	2001	208
1004154	2001	736
1004154	2001	483
1004154	2001	495
1004154	2001	504
1004154	2001	506
1004155	2001	10
1004155	2001	13
1004155	2001	15
1004155	2001	25
1004155	2001	32
1004155	2001	33
1004155	2001	34
1004155	2001	37
1004155	2001	42
1004155	2001	44
1004155	2001	45
1004155	2001	48
1004155	2001	49
1004155	2001	50
1004155	2001	51
1004155	2001	54
1004155	2001	57
1004155	2001	59
1004155	2001	394
1004155	2001	62
1004155	2001	64
1004155	2001	481
1004155	2001	331
1004155	2001	80
1004155	2001	87
1004155	2001	356
1004155	2001	873
1004155	2001	874
1004155	2001	621
1004155	2001	61
1004155	2001	371
1004155	2001	631
1004155	2001	633
1004155	2001	63
1004155	2001	641
1004155	2001	131
1004155	2001	138
1004155	2001	153
1004155	2001	421
1004155	2001	284
1004155	2001	451
1004155	2001	736
1004155	2001	483
1004155	2001	492
1004155	2001	495
1004155	2001	504
1004155	2001	506
1004233	2001	10
1004233	2001	15
1004233	2001	533
1004233	2001	23
1004233	2001	27
1004233	2001	32
1004233	2001	34
1004233	2001	35
1004233	2001	36
1004233	2001	37
1004233	2001	39
1004233	2001	42
1004233	2001	44
1004233	2001	48
1004233	2001	50
1004233	2001	51
1004233	2001	308
1004233	2001	53
1004233	2001	55
1004233	2001	57
1004233	2001	62
1004233	2001	565
1004233	2001	64
1004233	2001	481
1004233	2001	73
1004233	2001	331
1004233	2001	79
1004233	2001	80
1004233	2001	594
1004233	2001	87
1004233	2001	355
1004233	2001	357
1004233	2001	364
1004233	2001	621
1004233	2001	366
1004233	2001	371
1004233	2001	382
1004233	2001	641
1004233	2001	153
1004233	2001	367
1004233	2001	421
1004233	2001	736
1004233	2001	737
1004233	2001	738
1004233	2001	483
1004233	2001	495
1004233	2001	504
1004233	2001	506
1004411	2001	10
1004411	2001	13
1004411	2001	15
1004411	2001	23
1004411	2001	25
1004411	2001	28
1004411	2001	541
1004411	2001	799
1004411	2001	32
1004411	2001	33
1004411	2001	36
1004411	2001	39
1004411	2001	42
1004411	2001	45
1004411	2001	48
1004411	2001	49
1004411	2001	50
1004411	2001	51
1004411	2001	308
1004411	2001	54
1004411	2001	55
1004411	2001	57
1004411	2001	58
1004411	2001	59
1004411	2001	60
1004411	2001	394
1004411	2001	62
1004411	2001	64
1004411	2001	65
1004411	2001	67
1004411	2001	581
1004411	2001	481
1004411	2001	73
1004411	2001	331
1004411	2001	79
1004411	2001	80
1004411	2001	594
1004411	2001	87
1004411	2001	602
1004411	2001	603
1004411	2001	355
1004411	2001	357
1004411	2001	873
1004411	2001	874
1004411	2001	364
1004411	2001	621
1004411	2001	366
1004411	2001	61
1004411	2001	371
1004411	2001	631
1004411	2001	633
1004411	2001	63
1004411	2001	382
1004411	2001	384
1004411	2001	641
1004411	2001	131
1004411	2001	138
1004411	2001	153
1004411	2001	367
1004411	2001	283
1004411	2001	421
1004411	2001	679
1004411	2001	284
1004411	2001	451
1004411	2001	208
1004411	2001	736
1004411	2001	737
1004411	2001	738
1004411	2001	483
1004411	2001	495
1004411	2001	504
1004411	2001	506
1004434	2001	10
1004434	2001	13
1004434	2001	15
1004434	2001	533
1004434	2001	23
1004434	2001	27
1004434	2001	799
1004434	2001	32
1004434	2001	34
1004434	2001	36
1004434	2001	39
1004434	2001	42
1004434	2001	44
1004434	2001	48
1004434	2001	49
1004434	2001	51
1004434	2001	308
1004434	2001	53
1004434	2001	55
1004434	2001	59
1004434	2001	60
1004434	2001	62
1004434	2001	565
1004434	2001	64
1004434	2001	67
1004434	2001	481
1004434	2001	73
1004434	2001	331
1004434	2001	79
1004434	2001	80
1004434	2001	594
1004434	2001	87
1004434	2001	603
1004434	2001	355
1004434	2001	357
1004434	2001	364
1004434	2001	621
1004434	2001	366
1004434	2001	61
1004434	2001	371
1004434	2001	631
1004434	2001	633
1004434	2001	63
1004434	2001	382
1004434	2001	641
1004434	2001	131
1004434	2001	153
1004434	2001	367
1004434	2001	283
1004434	2001	421
1004434	2001	679
1004434	2001	737
1004434	2001	483
1004434	2001	495
1004440	2001	10
1004440	2001	13
1004440	2001	15
1004440	2001	533
1004440	2001	32
1004440	2001	33
1004440	2001	34
1004440	2001	37
1004440	2001	42
1004440	2001	44
1004440	2001	48
1004440	2001	49
1004440	2001	51
1004440	2001	53
1004440	2001	55
1004440	2001	62
1004440	2001	481
1004440	2001	331
1004440	2001	79
1004440	2001	80
1004440	2001	594
1004440	2001	87
1004440	2001	364
1004440	2001	621
1004440	2001	61
1004440	2001	371
1004440	2001	382
1004440	2001	641
1004440	2001	131
1004440	2001	153
1004440	2001	421
1004440	2001	679
1004440	2001	483
1004440	2001	492
1004440	2001	495
1004539	2001	10
1004539	2001	13
1004539	2001	15
1004539	2001	533
1004539	2001	23
1004539	2001	25
1004539	2001	27
1004539	2001	541
1004539	2001	799
1004539	2001	34
1004539	2001	37
1004539	2001	42
1004539	2001	44
1004539	2001	45
1004539	2001	48
1004539	2001	49
1004539	2001	50
1004539	2001	51
1004539	2001	53
1004539	2001	55
1004539	2001	60
1004539	2001	62
1004539	2001	565
1004539	2001	64
1004539	2001	67
1004539	2001	481
1004539	2001	331
1004539	2001	79
1004539	2001	80
1004539	2001	594
1004539	2001	87
1004539	2001	602
1004539	2001	603
1004539	2001	364
1004539	2001	621
1004539	2001	366
1004539	2001	61
1004539	2001	371
1004539	2001	631
1004539	2001	633
1004539	2001	63
1004539	2001	641
1004539	2001	131
1004539	2001	138
1004539	2001	153
1004539	2001	367
1004539	2001	421
1004539	2001	679
1004539	2001	451
1004539	2001	483
1004539	2001	495
1004540	2001	10
1004540	2001	13
1004540	2001	15
1004540	2001	533
1004540	2001	23
1004540	2001	25
1004540	2001	27
1004540	2001	541
1004540	2001	799
1004540	2001	34
1004540	2001	37
1004540	2001	42
1004540	2001	44
1004540	2001	45
1004540	2001	48
1004540	2001	49
1004540	2001	50
1004540	2001	51
1004540	2001	53
1004540	2001	55
1004540	2001	60
1004540	2001	62
1004540	2001	565
1004540	2001	64
1004540	2001	67
1004540	2001	481
1004540	2001	331
1004540	2001	79
1004540	2001	80
1004540	2001	594
1004540	2001	87
1004540	2001	602
1004540	2001	603
1004540	2001	364
1004540	2001	621
1004540	2001	366
1004540	2001	61
1004540	2001	371
1004540	2001	631
1004540	2001	633
1004540	2001	63
1004540	2001	641
1004540	2001	131
1004540	2001	138
1004540	2001	153
1004540	2001	367
1004540	2001	421
1004540	2001	679
1004540	2001	451
1004540	2001	483
1004540	2001	495
1004570	2001	10
1004570	2001	13
1004570	2001	15
1004570	2001	23
1004570	2001	25
1004570	2001	27
1004570	2001	541
1004570	2001	799
1004570	2001	32
1004570	2001	34
1004570	2001	35
1004570	2001	36
1004570	2001	39
1004570	2001	42
1004570	2001	45
1004570	2001	48
1004570	2001	49
1004570	2001	50
1004570	2001	51
1004570	2001	308
1004570	2001	54
1004570	2001	55
1004570	2001	57
1004570	2001	59
1004570	2001	394
1004570	2001	62
1004570	2001	565
1004570	2001	64
1004570	2001	67
1004570	2001	581
1004570	2001	481
1004570	2001	73
1004570	2001	80
1004570	2001	594
1004570	2001	87
1004570	2001	355
1004570	2001	356
1004570	2001	357
1004570	2001	873
1004570	2001	874
1004570	2001	364
1004570	2001	621
1004570	2001	366
1004570	2001	61
1004570	2001	371
1004570	2001	631
1004570	2001	633
1004570	2001	63
1004570	2001	382
1004570	2001	641
1004570	2001	131
1004570	2001	138
1004570	2001	153
1004570	2001	367
1004570	2001	421
1004570	2001	679
1004570	2001	284
1004570	2001	451
1004570	2001	736
1004570	2001	737
1004570	2001	738
1004570	2001	483
1004570	2001	495
1004570	2001	504
1004570	2001	506
1004605	2001	10
1004605	2001	13
1004605	2001	15
1004605	2001	23
1004605	2001	25
1004605	2001	26
1004605	2001	28
1004605	2001	799
1004605	2001	32
1004605	2001	35
1004605	2001	36
1004605	2001	37
1004605	2001	38
1004605	2001	39
1004605	2001	42
1004605	2001	45
1004605	2001	48
1004605	2001	50
1004605	2001	308
1004605	2001	54
1004605	2001	55
1004605	2001	56
1004605	2001	57
1004605	2001	59
1004605	2001	394
1004605	2001	62
1004605	2001	565
1004605	2001	64
1004605	2001	67
1004605	2001	581
1004605	2001	481
1004605	2001	73
1004605	2001	80
1004605	2001	594
1004605	2001	87
1004605	2001	355
1004605	2001	356
1004605	2001	357
1004605	2001	873
1004605	2001	874
1004605	2001	364
1004605	2001	621
1004605	2001	366
1004605	2001	61
1004605	2001	371
1004605	2001	631
1004605	2001	633
1004605	2001	63
1004605	2001	382
1004605	2001	384
1004605	2001	641
1004605	2001	131
1004605	2001	138
1004605	2001	153
1004605	2001	367
1004605	2001	283
1004605	2001	421
1004605	2001	679
1004605	2001	284
1004605	2001	451
1004605	2001	208
1004605	2001	736
1004605	2001	737
1004605	2001	738
1004605	2001	483
1004605	2001	495
1004605	2001	504
1004605	2001	506
1004608	2001	10
1004608	2001	15
1004608	2001	533
1004608	2001	23
1004608	2001	27
1004608	2001	799
1004608	2001	32
1004608	2001	34
1004608	2001	35
1004608	2001	36
1004608	2001	37
1004608	2001	38
1004608	2001	39
1004608	2001	42
1004608	2001	44
1004608	2001	48
1004608	2001	50
1004608	2001	51
1004608	2001	308
1004608	2001	53
1004608	2001	55
1004608	2001	56
1004608	2001	62
1004608	2001	565
1004608	2001	64
1004608	2001	481
1004608	2001	73
1004608	2001	331
1004608	2001	79
1004608	2001	594
1004608	2001	87
1004608	2001	355
1004608	2001	357
1004608	2001	364
1004608	2001	621
1004608	2001	366
1004608	2001	371
1004608	2001	382
1004608	2001	384
1004608	2001	641
1004608	2001	153
1004608	2001	367
1004608	2001	283
1004608	2001	421
1004608	2001	737
1004608	2001	738
1004608	2001	483
1004608	2001	504
1004608	2001	506
1004642	2001	10
1004642	2001	13
1004642	2001	15
1004642	2001	23
1004642	2001	799
1004642	2001	32
1004642	2001	42
1004642	2001	48
1004642	2001	49
1004642	2001	51
1004642	2001	308
1004642	2001	53
1004642	2001	54
1004642	2001	55
1004642	2001	56
1004642	2001	57
1004642	2001	59
1004642	2001	60
1004642	2001	394
1004642	2001	62
1004642	2001	565
1004642	2001	64
1004642	2001	65
1004642	2001	67
1004642	2001	581
1004642	2001	481
1004642	2001	79
1004642	2001	80
1004642	2001	594
1004642	2001	602
1004642	2001	603
1004642	2001	874
1004642	2001	621
1004642	2001	61
1004642	2001	371
1004642	2001	631
1004642	2001	633
1004642	2001	63
1004642	2001	641
1004642	2001	131
1004642	2001	138
1004642	2001	153
1004642	2001	421
1004642	2001	679
1004642	2001	284
1004642	2001	451
1004642	2001	736
1004642	2001	483
1004642	2001	495
1004642	2001	504
1004642	2001	506
1004673	2001	23
1004673	2001	25
1004673	2001	26
1004673	2001	541
1004673	2001	30
1004673	2001	799
1004673	2001	32
1004673	2001	33
1004673	2001	34
1004673	2001	35
1004673	2001	36
1004673	2001	38
1004673	2001	39
1004673	2001	42
1004673	2001	45
1004673	2001	48
1004673	2001	51
1004673	2001	308
1004673	2001	54
1004673	2001	55
1004673	2001	56
1004673	2001	57
1004673	2001	58
1004673	2001	59
1004673	2001	394
1004673	2001	565
1004673	2001	64
1004673	2001	581
1004673	2001	73
1004673	2001	331
1004673	2001	79
1004673	2001	80
1004673	2001	594
1004673	2001	87
1004673	2001	355
1004673	2001	356
1004673	2001	357
1004673	2001	873
1004673	2001	874
1004673	2001	364
1004673	2001	621
1004673	2001	366
1004673	2001	371
1004673	2001	631
1004673	2001	633
1004673	2001	382
1004673	2001	641
1004673	2001	138
1004673	2001	153
1004673	2001	367
1004673	2001	421
1004673	2001	284
1004673	2001	451
1004673	2001	208
1004673	2001	736
1004673	2001	737
1004673	2001	738
1004673	2001	483
1004673	2001	495
1004673	2001	506
1004702	2001	10
1004702	2001	13
1004702	2001	15
1004702	2001	23
1004702	2001	799
1004702	2001	32
1004702	2001	42
1004702	2001	48
1004702	2001	49
1004702	2001	53
1004702	2001	54
1004702	2001	55
1004702	2001	60
1004702	2001	62
1004702	2001	64
1004702	2001	67
1004702	2001	481
1004702	2001	80
1004702	2001	594
1004702	2001	602
1004702	2001	603
1004702	2001	364
1004702	2001	621
1004702	2001	61
1004702	2001	631
1004702	2001	633
1004702	2001	63
1004702	2001	641
1004702	2001	131
1004702	2001	138
1004702	2001	153
1004702	2001	421
1004702	2001	679
1004702	2001	451
1004702	2001	736
1004702	2001	483
1004702	2001	495
1004702	2001	504
1004702	2001	506
1004740	2001	10
1004740	2001	13
1004740	2001	15
1004740	2001	23
1004740	2001	541
1004740	2001	799
1004740	2001	32
1004740	2001	42
1004740	2001	48
1004740	2001	49
1004740	2001	51
1004740	2001	53
1004740	2001	54
1004740	2001	55
1004740	2001	59
1004740	2001	60
1004740	2001	62
1004740	2001	64
1004740	2001	67
1004740	2001	581
1004740	2001	481
1004740	2001	80
1004740	2001	594
1004740	2001	87
1004740	2001	602
1004740	2001	603
1004740	2001	873
1004740	2001	621
1004740	2001	61
1004740	2001	371
1004740	2001	631
1004740	2001	633
1004740	2001	63
1004740	2001	641
1004740	2001	131
1004740	2001	138
1004740	2001	153
1004740	2001	421
1004740	2001	679
1004740	2001	284
1004740	2001	451
1004740	2001	736
1004740	2001	483
1004740	2001	495
1004740	2001	504
1004740	2001	506
10048	2001	10
10048	2001	13
10048	2001	15
10048	2001	32
10048	2001	33
10048	2001	34
10048	2001	37
10048	2001	44
10048	2001	49
10048	2001	51
10048	2001	57
10048	2001	394
10048	2001	65
10048	2001	67
10048	2001	331
10048	2001	356
10048	2001	621
10048	2001	631
10048	2001	131
10048	2001	138
10048	2001	153
10048	2001	679
10048	2001	284
10048	2001	492
10048	2001	504
1004874	2001	10
1004874	2001	15
1004874	2001	533
1004874	2001	23
1004874	2001	27
1004874	2001	799
1004874	2001	32
1004874	2001	33
1004874	2001	34
1004874	2001	35
1004874	2001	36
1004874	2001	37
1004874	2001	38
1004874	2001	39
1004874	2001	42
1004874	2001	44
1004874	2001	48
1004874	2001	50
1004874	2001	51
1004874	2001	308
1004874	2001	53
1004874	2001	55
1004874	2001	56
1004874	2001	59
1004874	2001	62
1004874	2001	565
1004874	2001	64
1004874	2001	481
1004874	2001	73
1004874	2001	331
1004874	2001	79
1004874	2001	80
1004874	2001	594
1004874	2001	87
1004874	2001	355
1004874	2001	357
1004874	2001	364
1004874	2001	621
1004874	2001	366
1004874	2001	61
1004874	2001	371
1004874	2001	382
1004874	2001	384
1004874	2001	641
1004874	2001	131
1004874	2001	153
1004874	2001	367
1004874	2001	283
1004874	2001	421
1004874	2001	679
1004874	2001	737
1004874	2001	738
1004874	2001	483
1004874	2001	495
1004874	2001	504
1004874	2001	506
100493	2001	20
100493	2001	23
100493	2001	25
100493	2001	26
100493	2001	541
100493	2001	30
100493	2001	32
100493	2001	33
100493	2001	34
100493	2001	37
100493	2001	39
100493	2001	42
100493	2001	45
100493	2001	50
100493	2001	51
100493	2001	308
100493	2001	53
100493	2001	54
100493	2001	55
100493	2001	57
100493	2001	58
100493	2001	394
100493	2001	565
100493	2001	581
100493	2001	331
100493	2001	355
100493	2001	356
100493	2001	873
100493	2001	364
100493	2001	366
100493	2001	371
100493	2001	631
100493	2001	641
100493	2001	153
100493	2001	367
100493	2001	421
100493	2001	284
100493	2001	451
100493	2001	208
100493	2001	736
100493	2001	495
100493	2001	504
100493	2001	506
1004938	2001	10
1004938	2001	15
1004938	2001	26
1004938	2001	28
1004938	2001	541
1004938	2001	32
1004938	2001	34
1004938	2001	38
1004938	2001	45
1004938	2001	51
1004938	2001	55
1004938	2001	57
1004938	2001	58
1004938	2001	59
1004938	2001	394
1004938	2001	62
1004938	2001	64
1004938	2001	481
1004938	2001	73
1004938	2001	80
1004938	2001	87
1004938	2001	356
1004938	2001	873
1004938	2001	874
1004938	2001	61
1004938	2001	631
1004938	2001	63
1004938	2001	382
1004938	2001	384
1004938	2001	641
1004938	2001	153
1004938	2001	283
1004938	2001	421
1004938	2001	284
1004938	2001	451
1004938	2001	736
1004938	2001	737
1004938	2001	738
1004938	2001	483
1004938	2001	495
1004938	2001	504
1004938	2001	506
1004945	2001	15
1004945	2001	23
1004945	2001	25
1004945	2001	26
1004945	2001	28
1004945	2001	541
1004945	2001	30
1004945	2001	32
1004945	2001	33
1004945	2001	34
1004945	2001	35
1004945	2001	36
1004945	2001	37
1004945	2001	38
1004945	2001	39
1004945	2001	45
1004945	2001	50
1004945	2001	51
1004945	2001	308
1004945	2001	54
1004945	2001	55
1004945	2001	56
1004945	2001	57
1004945	2001	394
1004945	2001	62
1004945	2001	565
1004945	2001	64
1004945	2001	481
1004945	2001	73
1004945	2001	331
1004945	2001	80
1004945	2001	87
1004945	2001	355
1004945	2001	356
1004945	2001	357
1004945	2001	873
1004945	2001	874
1004945	2001	364
1004945	2001	621
1004945	2001	366
1004945	2001	61
1004945	2001	371
1004945	2001	631
1004945	2001	633
1004945	2001	63
1004945	2001	382
1004945	2001	384
1004945	2001	641
1004945	2001	153
1004945	2001	367
1004945	2001	283
1004945	2001	421
1004945	2001	284
1004945	2001	208
1004945	2001	736
1004945	2001	737
1004945	2001	483
1004945	2001	495
1004945	2001	504
1004945	2001	506
1004960	2001	10
1004960	2001	15
1004960	2001	533
1004960	2001	23
1004960	2001	28
1004960	2001	541
1004960	2001	799
1004960	2001	32
1004960	2001	33
1004960	2001	34
1004960	2001	35
1004960	2001	36
1004960	2001	37
1004960	2001	38
1004960	2001	39
1004960	2001	42
1004960	2001	44
1004960	2001	48
1004960	2001	51
1004960	2001	308
1004960	2001	53
1004960	2001	55
1004960	2001	59
1004960	2001	62
1004960	2001	565
1004960	2001	64
1004960	2001	481
1004960	2001	73
1004960	2001	331
1004960	2001	79
1004960	2001	80
1004960	2001	594
1004960	2001	87
1004960	2001	355
1004960	2001	357
1004960	2001	364
1004960	2001	621
1004960	2001	366
1004960	2001	61
1004960	2001	371
1004960	2001	382
1004960	2001	384
1004960	2001	641
1004960	2001	131
1004960	2001	153
1004960	2001	367
1004960	2001	283
1004960	2001	421
1004960	2001	679
1004960	2001	737
1004960	2001	483
1004960	2001	495
1004960	2001	504
1004960	2001	506
1004963	2001	10
1004963	2001	15
1004963	2001	533
1004963	2001	23
1004963	2001	27
1004963	2001	799
1004963	2001	32
1004963	2001	34
1004963	2001	35
1004963	2001	36
1004963	2001	37
1004963	2001	38
1004963	2001	39
1004963	2001	42
1004963	2001	44
1004963	2001	48
1004963	2001	49
1004963	2001	51
1004963	2001	308
1004963	2001	53
1004963	2001	55
1004963	2001	59
1004963	2001	62
1004963	2001	565
1004963	2001	64
1004963	2001	481
1004963	2001	73
1004963	2001	331
1004963	2001	79
1004963	2001	80
1004963	2001	594
1004963	2001	87
1004963	2001	355
1004963	2001	357
1004963	2001	364
1004963	2001	621
1004963	2001	366
1004963	2001	61
1004963	2001	371
1004963	2001	382
1004963	2001	641
1004963	2001	131
1004963	2001	153
1004963	2001	367
1004963	2001	283
1004963	2001	421
1004963	2001	679
1004963	2001	737
1004963	2001	738
1004963	2001	483
1004963	2001	495
1004963	2001	504
1004963	2001	506
1004969	2001	10
1004969	2001	13
1004969	2001	15
1004969	2001	23
1004969	2001	799
1004969	2001	32
1004969	2001	42
1004969	2001	44
1004969	2001	48
1004969	2001	49
1004969	2001	53
1004969	2001	55
1004969	2001	59
1004969	2001	60
1004969	2001	62
1004969	2001	64
1004969	2001	67
1004969	2001	481
1004969	2001	80
1004969	2001	594
1004969	2001	602
1004969	2001	603
1004969	2001	621
1004969	2001	61
1004969	2001	631
1004969	2001	633
1004969	2001	63
1004969	2001	641
1004969	2001	131
1004969	2001	138
1004969	2001	153
1004969	2001	421
1004969	2001	679
1004969	2001	284
1004969	2001	451
1004969	2001	736
1004969	2001	483
1004969	2001	495
1004969	2001	504
1004969	2001	506
1004973	2001	10
1004973	2001	13
1004973	2001	15
1004973	2001	23
1004973	2001	25
1004973	2001	26
1004973	2001	541
1004973	2001	799
1004973	2001	32
1004973	2001	34
1004973	2001	37
1004973	2001	42
1004973	2001	44
1004973	2001	45
1004973	2001	48
1004973	2001	49
1004973	2001	51
1004973	2001	308
1004973	2001	54
1004973	2001	55
1004973	2001	57
1004973	2001	58
1004973	2001	394
1004973	2001	62
1004973	2001	565
1004973	2001	64
1004973	2001	65
1004973	2001	67
1004973	2001	581
1004973	2001	481
1004973	2001	331
1004973	2001	79
1004973	2001	594
1004973	2001	356
1004973	2001	873
1004973	2001	874
1004973	2001	364
1004973	2001	621
1004973	2001	366
1004973	2001	61
1004973	2001	371
1004973	2001	631
1004973	2001	633
1004973	2001	63
1004973	2001	641
1004973	2001	131
1004973	2001	138
1004973	2001	153
1004973	2001	421
1004973	2001	679
1004973	2001	284
1004973	2001	451
1004973	2001	736
1004973	2001	483
1004973	2001	492
1004973	2001	495
1004973	2001	504
1004973	2001	506
1004980	2001	10
1004980	2001	13
1004980	2001	15
1004980	2001	25
1004980	2001	32
1004980	2001	33
1004980	2001	34
1004980	2001	37
1004980	2001	42
1004980	2001	44
1004980	2001	45
1004980	2001	48
1004980	2001	49
1004980	2001	50
1004980	2001	51
1004980	2001	57
1004980	2001	394
1004980	2001	62
1004980	2001	481
1004980	2001	331
1004980	2001	80
1004980	2001	87
1004980	2001	356
1004980	2001	873
1004980	2001	874
1004980	2001	621
1004980	2001	61
1004980	2001	371
1004980	2001	631
1004980	2001	633
1004980	2001	63
1004980	2001	641
1004980	2001	131
1004980	2001	138
1004980	2001	153
1004980	2001	421
1004980	2001	451
1004980	2001	736
1004980	2001	483
1004980	2001	492
1004980	2001	495
1004980	2001	504
1004980	2001	506
1004981	2001	10
1004981	2001	13
1004981	2001	15
1004981	2001	23
1004981	2001	25
1004981	2001	541
1004981	2001	799
1004981	2001	37
1004981	2001	39
1004981	2001	42
1004981	2001	45
1004981	2001	48
1004981	2001	50
1004981	2001	51
1004981	2001	308
1004981	2001	55
1004981	2001	57
1004981	2001	60
1004981	2001	394
1004981	2001	62
1004981	2001	64
1004981	2001	67
1004981	2001	481
1004981	2001	80
1004981	2001	594
1004981	2001	87
1004981	2001	602
1004981	2001	603
1004981	2001	355
1004981	2001	357
1004981	2001	873
1004981	2001	874
1004981	2001	621
1004981	2001	366
1004981	2001	61
1004981	2001	371
1004981	2001	631
1004981	2001	633
1004981	2001	63
1004981	2001	641
1004981	2001	131
1004981	2001	138
1004981	2001	153
1004981	2001	367
1004981	2001	421
1004981	2001	679
1004981	2001	284
1004981	2001	451
1004981	2001	736
1004981	2001	738
1004981	2001	483
1004981	2001	495
1004981	2001	504
1004981	2001	506
1004985	2001	20
1004985	2001	533
1004985	2001	23
1004985	2001	25
1004985	2001	26
1004985	2001	541
1004985	2001	30
1004985	2001	32
1004985	2001	34
1004985	2001	37
1004985	2001	39
1004985	2001	50
1004985	2001	51
1004985	2001	308
1004985	2001	53
1004985	2001	54
1004985	2001	55
1004985	2001	56
1004985	2001	57
1004985	2001	58
1004985	2001	394
1004985	2001	565
1004985	2001	581
1004985	2001	594
1004985	2001	356
1004985	2001	364
1004985	2001	366
1004985	2001	371
1004985	2001	631
1004985	2001	284
1004985	2001	208
1004985	2001	504
1004985	2001	506
1004989	2001	15
1004989	2001	533
1004989	2001	23
1004989	2001	25
1004989	2001	27
1004989	2001	541
1004989	2001	36
1004989	2001	37
1004989	2001	39
1004989	2001	42
1004989	2001	50
1004989	2001	51
1004989	2001	308
1004989	2001	53
1004989	2001	54
1004989	2001	55
1004989	2001	56
1004989	2001	57
1004989	2001	59
1004989	2001	394
1004989	2001	62
1004989	2001	565
1004989	2001	64
1004989	2001	481
1004989	2001	73
1004989	2001	80
1004989	2001	594
1004989	2001	87
1004989	2001	357
1004989	2001	873
1004989	2001	874
1004989	2001	621
1004989	2001	366
1004989	2001	631
1004989	2001	641
1004989	2001	153
1004989	2001	367
1004989	2001	421
1004989	2001	284
1004989	2001	736
1004989	2001	737
1004989	2001	738
1004989	2001	495
1004989	2001	504
1004989	2001	506
1004990	2001	15
1004990	2001	541
1004990	2001	32
1004990	2001	38
1004990	2001	51
1004990	2001	55
1004990	2001	57
1004990	2001	59
1004990	2001	394
1004990	2001	62
1004990	2001	64
1004990	2001	481
1004990	2001	80
1004990	2001	87
1004990	2001	356
1004990	2001	873
1004990	2001	874
1004990	2001	61
1004990	2001	631
1004990	2001	63
1004990	2001	384
1004990	2001	641
1004990	2001	153
1004990	2001	283
1004990	2001	421
1004990	2001	284
1004990	2001	451
1004990	2001	736
1004990	2001	738
